Type,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Outcome,Removal of more than just outer clothing,Road name,postcode,Postal code,Time difference
1,51.514203,-0.094628,1,1,15,3,4,0,Cheapside,"Hotel Chocolat, 43, Cheapside, Cheap, City of London, Greater London, England, EC2V 6AH, United Kingdom",EC2V 6AH,5.0
0,51.511794,-0.088042,1,1,13,3,1,0,Sherborne Lane,"Bank Platforms 9 & 10, Sherborne Lane, Cornhill, City of London, Greater London, England, EC4N 7BJ, United Kingdom",EC4N 7BJ,18.0
0,51.537964,-0.056981,0,1,13,1,0,0,King Edward's Road,"King Edward's Road, Haggerston, London Borough of Hackney, London, Greater London, England, E8 4RU, United Kingdom",E8 4RU,4.0
1,51.510795,-0.077578,1,2,0,0,4,0,Pepys Street,"Novotel London Tower Bridge, 10, Pepys Street, Aldgate, City of London, Greater London, England, EC3N 2NR, United Kingdom",EC3N 2NR,18.0
1,51.506255,-0.074901,1,2,12,3,0,0,Tower Bridge,"Tower Bridge, Tower Liberty, Wapping, London Borough of Tower Hamlets, London, Greater London, England, SE1 2LY, United Kingdom",SE1 2LY,1.0
1,51.517032,-0.089451,0,1,13,1,0,0,Coleman Street,"80, Coleman Street, Barbican, City of London, Greater London, England, EC2R 5BJ, United Kingdom",EC2R 5BJ,8.0
0,51.516814,-0.08162,1,1,14,3,1,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,1.0
1,51.516814,-0.08162,1,2,5,1,4,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,16.0
1,51.510182,-0.092865,0,3,15,3,4,0,Queen Street Place,"Thames Exchange, 72, Queen Street Place, Vintry, City of London, Greater London, England, EC4R 1AG, United Kingdom",EC4R 1AG,2.0
0,51.517032,-0.089451,1,1,13,0,0,0,Coleman Street,"80, Coleman Street, Barbican, City of London, Greater London, England, EC2R 5BJ, United Kingdom",EC2R 5BJ,3.0
1,51.516814,-0.08162,1,2,13,1,1,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,1.0
1,51.512856,-0.073254,1,3,15,3,6,0,Mansell Street,"Mansell Street, East Smithfield, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 8AL, United Kingdom",E1 8AL,141.0
1,51.518743,-0.089596,1,1,4,0,4,0,New Union Street,"Newstand, New Union Street, Barbican, City of London, Greater London, England, EC2Y 9AE, United Kingdom",EC2Y 9AE,33.0
1,51.513435,-0.075146,1,1,10,1,4,0,Aldgate High Street,"Aldgate Station, Aldgate High Street, Aldgate, City of London, Greater London, England, EC3N 1BD, United Kingdom",EC3N 1BD,15.0
1,51.513435,-0.075146,1,1,14,3,4,0,Aldgate High Street,"Aldgate Station, Aldgate High Street, Aldgate, City of London, Greater London, England, EC3N 1BD, United Kingdom",EC3N 1BD,1.0
1,51.513051,-0.104001,1,1,5,1,1,0,Apothecary Street,"RBS, Apothecary Street, Blackfriars, City of London, Greater London, England, EC4V 6BW, United Kingdom",EC4V 6BW,5.0
0,51.511749,-0.108018,1,2,14,3,1,0,Temple Avenue,"Tempio Bar & Restaurant, 5-9, Temple Avenue, Blackfriars, City of London, Greater London, England, EC4Y 0HP, United Kingdom",EC4Y 0HP,22.0
1,51.516386,-0.108965,1,2,4,0,6,0,New Fetter Lane,"Bird & Bird, 12, New Fetter Lane, Blackfriars, City of London, Greater London, England, EC4A 1JP, United Kingdom",EC4A 1JP,6.0
1,51.509344,-0.080665,1,1,13,0,4,0,Byward Street,"Byward Street, Cornhill, City of London, Greater London, England, EC3R 5AT, United Kingdom",EC3R 5AT,25.0
1,51.514203,-0.094628,1,1,15,3,5,0,Cheapside,"Hotel Chocolat, 43, Cheapside, Cheap, City of London, Greater London, England, EC2V 6AH, United Kingdom",EC2V 6AH,1.0
1,51.514763,-0.075508,1,2,14,3,4,0,St. Botolph Street,"St. Botolph Street, Aldgate, City of London, Greater London, England, EC3A 7QX, United Kingdom",EC3A 7QX,3.0
1,51.516508,-0.079398,1,0,15,3,0,0,Devonshire Square,"14,15, Devonshire Square, Bishopsgate, City of London, Greater London, England, EC2M 4YT, United Kingdom",EC2M 4YT,41.0
0,51.51972,-0.099933,1,2,15,3,1,0,Lindsey Street,"Kaleidoscope, 4, Lindsey Street, West Smithfield, London Borough of Islington, City of London, Greater London, England, EC1A 9HP, United Kingdom",EC1A 9HP,5.0
1,51.509344,-0.080665,1,1,0,0,4,0,Byward Street,"Byward Street, Cornhill, City of London, Greater London, England, EC3R 5AT, United Kingdom",EC3R 5AT,21.0
1,51.512462,-0.076095,1,1,1,0,4,0,Vine Street,"Thai Square, Vine Street, Aldgate, City of London, Greater London, England, EC3N 2HS, United Kingdom",EC3N 2HS,1.0
1,51.514933,-0.074896,1,1,15,3,4,0,St. Botolph Street,"St. Botolph Street, Aldgate, City of London, Greater London, England, E1 7BN, United Kingdom",E1 7BN,47.0
1,51.51768,-0.078484,1,2,15,3,0,0,Middlesex Street,"123, Middlesex Street, Bishopsgate, City of London, Greater London, England, E1 7JJ, United Kingdom",E1 7JJ,1.0
0,51.511625,-0.081549,1,1,15,3,4,0,Mincing Lane,"Minster Court, 1, Mincing Lane, Cornhill, City of London, Greater London, England, EC3R 7AA, United Kingdom",EC3R 7AA,21.0
1,51.513769,-0.076833,1,3,0,0,1,0,Aldgate Square,"The Aldgate School, Aldgate Square, Aldgate, City of London, Greater London, England, EC3A 5DE, United Kingdom",EC3A 5DE,25.0
0,51.511625,-0.081549,1,1,13,3,4,0,Mincing Lane,"Minster Court, 1, Mincing Lane, Cornhill, City of London, Greater London, England, EC3R 7AA, United Kingdom",EC3R 7AA,4.0
0,51.514418,-0.091823,1,3,14,3,1,0,King Street,"9, King Street, Cheap, City of London, Greater London, England, EC2V 8EA, United Kingdom",EC2V 8EA,26.0
1,51.508066,-0.08778,1,2,14,3,4,0,King William Street,"London Bridge, King William Street, Cornhill, City of London, Greater London, England, EC4R 9AN, United Kingdom",EC4R 9AN,21.0
0,51.516814,-0.08162,1,2,13,2,1,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,56.0
1,51.514203,-0.094628,1,3,13,1,1,0,Cheapside,"Hotel Chocolat, 43, Cheapside, Cheap, City of London, Greater London, England, EC2V 6AH, United Kingdom",EC2V 6AH,17.0
1,51.514933,-0.074896,1,3,14,3,4,0,St. Botolph Street,"St. Botolph Street, Aldgate, City of London, Greater London, England, E1 7BN, United Kingdom",E1 7BN,27.0
1,51.514933,-0.074896,1,3,14,3,4,0,St. Botolph Street,"St. Botolph Street, Aldgate, City of London, Greater London, England, E1 7BN, United Kingdom",E1 7BN,1.0
0,51.518709,-0.101345,1,2,14,3,1,1,West Smithfield,"Smithfield Car Park, West Smithfield, City of London, Greater London, England, EC1A 9JR, United Kingdom",EC1A 9JR,52.0
1,51.517149,-0.08776,1,3,15,3,6,0,London Wall,"Boots Opticians, 160-161, London Wall, Cornhill, City of London, Greater London, England, EC2M 5QD, United Kingdom",EC2M 5QD,26.0
0,51.50995,-0.078665,1,1,13,1,1,0,Muscovy Street,"Muscovy Street, Aldgate, City of London, Greater London, England, EC3N 4AL, United Kingdom",EC3N 4AL,41.0
1,51.513171,-0.077694,1,1,13,1,1,0,Aldgate,"88-90, Aldgate, City of London, Greater London, England, EC3M 4ST, United Kingdom",EC3M 4ST,1.0
1,51.509313,-0.07385,1,2,7,1,0,0,Tower Bridge Approach,"Tower Bridge Approach, East Smithfield, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1W 1DD, United Kingdom",E1W 1DD,21.0
0,51.513389,-0.080034,1,1,13,3,1,0,Leadenhall Street,"100, Leadenhall Street, Bishopsgate, City of London, Greater London, England, EC3A 4AA, United Kingdom",EC3A 4AA,54.0
1,51.516855,-0.080234,1,3,14,3,4,0,Devonshire Row,"Eat Viet, 10, Devonshire Row, Bishopsgate, City of London, Greater London, England, EC2M 4RH, United Kingdom",EC2M 4RH,73.0
1,51.51768,-0.078484,1,2,15,3,4,0,Middlesex Street,"123, Middlesex Street, Bishopsgate, City of London, Greater London, England, E1 7JJ, United Kingdom",E1 7JJ,47.0
0,51.517196,-0.085149,1,1,3,0,1,0,Blomfield Street,"London Wall Buildings, Blomfield Street, Cornhill, City of London, Greater London, England, EC2M 5NT, United Kingdom",EC2M 5NT,21.0
1,51.513799,-0.071038,1,1,1,0,0,0,Alie Street,"Inteeka, 36, Alie Street, East Smithfield, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 8DN, United Kingdom",E1 8DN,26.0
1,51.516814,-0.08162,1,1,13,0,0,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,27.0
1,51.520699,-0.097601,1,2,13,2,2,0,Carthusian Street,"Mail Boxes etc, Carthusian Street, West Smithfield, City of London, Greater London, England, EC1M 6EB, United Kingdom",EC1M 6EB,22.0
1,51.508066,-0.08778,1,2,13,0,0,0,King William Street,"London Bridge, King William Street, Cornhill, City of London, Greater London, England, EC4R 9AN, United Kingdom",EC4R 9AN,1.0
0,51.514203,-0.094628,1,1,14,3,0,0,Cheapside,"Hotel Chocolat, 43, Cheapside, Cheap, City of London, Greater London, England, EC2V 6AH, United Kingdom",EC2V 6AH,25.0
0,51.514203,-0.094628,1,2,14,3,0,0,Cheapside,"Hotel Chocolat, 43, Cheapside, Cheap, City of London, Greater London, England, EC2V 6AH, United Kingdom",EC2V 6AH,1.0
0,51.514203,-0.094628,1,1,13,3,0,0,Cheapside,"Hotel Chocolat, 43, Cheapside, Cheap, City of London, Greater London, England, EC2V 6AH, United Kingdom",EC2V 6AH,1.0
1,51.515504,-0.07627,1,1,11,1,4,0,Petticoat Square,"City Discount Stationery, Petticoat Square, Middlesex Street Estate, City of London, Greater London, England, E1 7AW, United Kingdom",E1 7AW,26.0
1,51.514203,-0.094628,1,2,16,3,0,0,Cheapside,"Hotel Chocolat, 43, Cheapside, Cheap, City of London, Greater London, England, EC2V 6AH, United Kingdom",EC2V 6AH,71.0
1,51.5169,-0.084095,1,3,5,1,4,0,New Broad Street,"Cable House, New Broad Street, Bishopsgate, City of London, Greater London, England, EC2M 1NH, United Kingdom",EC2M 1NH,1.0
0,51.514367,-0.076592,1,3,14,3,1,0,St. Botolph Street,"St. Botolph Street, Aldgate, City of London, Greater London, England, EC3A 7AR, United Kingdom",EC3A 7AR,49.0
0,51.509848,-0.104494,1,2,15,3,1,1,Blackfriars Bridge,"Blackfriars Bridge, Blackfriars, City of London, Greater London, England, EC4Y 0DH, United Kingdom",EC4Y 0DH,20.0
0,51.509848,-0.104494,1,1,14,3,1,0,Blackfriars Bridge,"Blackfriars Bridge, Blackfriars, City of London, Greater London, England, EC4Y 0DH, United Kingdom",EC4Y 0DH,7.0
1,51.511749,-0.108018,1,2,13,3,4,0,Temple Avenue,"Tempio Bar & Restaurant, 5-9, Temple Avenue, Blackfriars, City of London, Greater London, England, EC4Y 0HP, United Kingdom",EC4Y 0HP,4.0
1,51.515546,-0.070056,1,3,1,0,0,0,Whitechapel High Street,"Central House, 59-63, Whitechapel High Street, East Smithfield, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 7QX, United Kingdom",E1 7QX,1.0
1,51.518017,-0.075991,1,2,15,0,1,0,Tenter Ground,"1, Tenter Ground, Spitalfields, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 7NH, United Kingdom",E1 7NH,22.0
0,51.512598,-0.084967,1,2,13,3,1,0,Gracechurch Street,"20, Gracechurch Street, Cornhill, City of London, Greater London, England, EC3V 0BG, United Kingdom",EC3V 0BG,1.0
0,51.509313,-0.07385,1,2,8,0,1,0,Tower Bridge Approach,"Tower Bridge Approach, East Smithfield, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1W 1DD, United Kingdom",E1W 1DD,20.0
1,51.516207,-0.101794,1,3,15,3,1,0,Newgate Street,"The Viaduct Tavern, 126, Newgate Street, West Smithfield, City of London, Greater London, England, EC1A 7AA, United Kingdom",EC1A 7AA,2.0
1,51.517196,-0.085149,1,2,7,1,0,0,Blomfield Street,"London Wall Buildings, Blomfield Street, Cornhill, City of London, Greater London, England, EC2M 5NT, United Kingdom",EC2M 5NT,2.0
0,51.51265,-0.101452,1,2,14,2,1,0,St Andrew's Hill,"The Cockpit, 7, St Andrew's Hill, Blackfriars, City of London, Greater London, England, EC4V 5BY, United Kingdom",EC4V 5BY,21.0
1,51.51265,-0.101452,1,1,14,3,1,0,St Andrew's Hill,"The Cockpit, 7, St Andrew's Hill, Blackfriars, City of London, Greater London, England, EC4V 5BY, United Kingdom",EC4V 5BY,2.0
1,51.51868,-0.085173,0,1,16,3,1,0,Eldon Street,"Costa, 9, Eldon Street, Bishopsgate, City of London, Greater London, England, EC2M 7LS, United Kingdom",EC2M 7LS,77.0
0,51.520059,-0.084251,0,1,5,1,0,0,Sun Street,"33, Sun Street, Bishopsgate, City of London, Greater London, England, EC2M 2PL, United Kingdom",EC2M 2PL,20.0
0,51.522233,-0.107382,1,2,14,3,1,0,Clerkenwell Road,"Clerkenwell Road, Little Italy, Clerkenwell, London Borough of Islington, London, Greater London, England, EC1R 3BT, United Kingdom",EC1R 3BT,3.0
1,51.516351,-0.082965,1,0,6,3,0,0,Wormwood Street,"Barclays, Wormwood Street, Bishopsgate, City of London, Greater London, England, EC2M 1RQ, United Kingdom",EC2M 1RQ,18.0
1,51.512147,-0.092077,1,1,13,1,6,0,Queen Victoria Street,"3 Queen Victoria Street, Queen Victoria Street, Vintry, City of London, Greater London, England, EC4N 4TZ, United Kingdom",EC4N 4TZ,34.0
1,51.516386,-0.108965,1,1,13,1,0,0,New Fetter Lane,"Bird & Bird, 12, New Fetter Lane, Blackfriars, City of London, Greater London, England, EC4A 1JP, United Kingdom",EC4A 1JP,20.0
0,51.510148,-0.077029,1,1,13,2,1,0,Trinity Square,"Corporation of Trinity House, Trinity Square, Tower Liberty, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, EC3N 4DH, United Kingdom",EC3N 4DH,23.0
1,51.51494,-0.079162,1,1,5,1,1,0,Bevis Marks,"6, Bevis Marks, Bishopsgate, City of London, Greater London, England, EC3A 7LH, United Kingdom",EC3A 7LH,24.0
1,51.510494,-0.084983,1,0,13,1,0,0,Eastcheap,"8, Eastcheap, Cornhill, City of London, Greater London, England, EC3M 1BU, United Kingdom",EC3M 1BU,3.0
1,51.516814,-0.08162,1,2,15,3,6,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,21.0
0,51.505396,-0.088901,1,1,5,1,1,0,Marshalsea Road,"Roman Southwark, Marshalsea Road, Bankside, The Borough, London Borough of Southwark, London, Greater London, England, SE1 1UN, United Kingdom",SE1 1UN,3.0
1,51.513914,-0.11071,1,1,13,2,4,0,Fleet Street,"Coutts, Fleet Street, Blackfriars, City of London, Greater London, England, EC4A 2AG, United Kingdom",EC4A 2AG,22.0
0,51.518226,-0.111497,1,1,4,0,2,0,High Holborn,"Caffè Vergnano, 337-338, High Holborn, Gray's Inn, Holborn, London Borough of Camden, London, Greater London, England, WC1V 7PX, United Kingdom",WC1V 7PX,47.0
0,51.508066,-0.08778,1,2,5,1,6,0,King William Street,"London Bridge, King William Street, Cornhill, City of London, Greater London, England, EC4R 9AN, United Kingdom",EC4R 9AN,24.0
0,51.514151,-0.074958,1,2,15,3,1,0,Aldgate High Street,"Aldgate House, 33, Aldgate High Street, Aldgate, City of London, Greater London, England, EC3N 1DL, United Kingdom",EC3N 1DL,49.0
1,51.514151,-0.074958,1,3,15,2,6,0,Aldgate High Street,"Aldgate House, 33, Aldgate High Street, Aldgate, City of London, Greater London, England, EC3N 1DL, United Kingdom",EC3N 1DL,11.0
1,51.517032,-0.089451,1,2,14,3,1,0,Coleman Street,"80, Coleman Street, Barbican, City of London, Greater London, England, EC2R 5BJ, United Kingdom",EC2R 5BJ,15.0
0,51.514457,-0.073849,1,1,5,1,4,0,Whitechapel High Street,"Whitechapel High Street, East Smithfield, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 7QA, United Kingdom",E1 7QA,1.0
1,51.512598,-0.084967,0,3,13,1,4,0,Gracechurch Street,"20, Gracechurch Street, Cornhill, City of London, Greater London, England, EC3V 0BG, United Kingdom",EC3V 0BG,5.0
1,51.508066,-0.08778,0,1,13,2,4,0,King William Street,"London Bridge, King William Street, Cornhill, City of London, Greater London, England, EC4R 9AN, United Kingdom",EC4R 9AN,21.0
1,51.508066,-0.08778,0,1,5,1,5,0,King William Street,"London Bridge, King William Street, Cornhill, City of London, Greater London, England, EC4R 9AN, United Kingdom",EC4R 9AN,1.0
1,51.513171,-0.077694,1,1,13,1,6,0,Aldgate,"88-90, Aldgate, City of London, Greater London, England, EC3M 4ST, United Kingdom",EC3M 4ST,7.0
1,51.516814,-0.08162,1,2,13,2,0,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,18.0
1,51.513447,-0.093493,1,3,13,3,4,0,Bow Churchyard,"Bow Wine Vaults, 10, Bow Churchyard, Cheap, City of London, Greater London, England, EC4M 9DQ, United Kingdom",EC4M 9DQ,96.0
1,51.515504,-0.07627,1,0,1,0,1,0,Petticoat Square,"City Discount Stationery, Petticoat Square, Middlesex Street Estate, City of London, Greater London, England, E1 7AW, United Kingdom",E1 7AW,5.0
1,51.514203,-0.094628,1,2,9,0,4,0,Cheapside,"Hotel Chocolat, 43, Cheapside, Cheap, City of London, Greater London, England, EC2V 6AH, United Kingdom",EC2V 6AH,21.0
1,51.518091,-0.078308,1,0,1,0,1,0,Widegate Street,"Finest Dental, 22, Widegate Street, Bishopsgate, City of London, Greater London, England, E1 7HP, United Kingdom",E1 7HP,5.0
1,51.518091,-0.078308,1,0,1,0,1,0,Widegate Street,"Finest Dental, 22, Widegate Street, Bishopsgate, City of London, Greater London, England, E1 7HP, United Kingdom",E1 7HP,2.0
1,51.515504,-0.07627,1,1,12,0,4,0,Petticoat Square,"City Discount Stationery, Petticoat Square, Middlesex Street Estate, City of London, Greater London, England, E1 7AW, United Kingdom",E1 7AW,19.0
1,51.517244,-0.080376,1,2,13,3,4,1,Bishopsgate,"Tesco Express, 158-164, Bishopsgate, City of London, Greater London, England, EC2M 4LX, United Kingdom",EC2M 4LX,2.0
1,51.518362,-0.077245,0,3,11,3,1,0,Artillery Lane,"Ottolenghi, 50, Artillery Lane, Spitalfields, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 7LS, United Kingdom",E1 7LS,4.0
0,51.52181,-0.097929,1,1,13,3,1,0,Glasshouse Yard,"Therese House, 29-30, Glasshouse Yard, Farringdon, Finsbury, London Borough of Islington, London, Greater London, England, EC1M 7AJ, United Kingdom",EC1M 7AJ,25.0
1,51.51265,-0.101452,1,3,13,3,4,0,St Andrew's Hill,"The Cockpit, 7, St Andrew's Hill, Blackfriars, City of London, Greater London, England, EC4V 5BY, United Kingdom",EC4V 5BY,14.0
0,51.506837,-0.111824,1,2,14,3,0,0,Upper Ground,"97D, Upper Ground, South Bank, Waterloo, London Borough of Lambeth, London, Greater London, England, SE1 9PR, United Kingdom",SE1 9PR,3.0
1,51.510868,-0.0969,1,3,17,4,1,0,Broken Wharf,"Broken Wharf, Vintry, City of London, Greater London, England, EC4V 3DT, United Kingdom",EC4V 3DT,1.0
1,51.512829,-0.094758,1,3,15,3,0,0,Cannon Street,"33, Cannon Street, Vintry, City of London, Greater London, England, EC4M 6XH, United Kingdom",EC4M 6XH,3.0
1,51.516814,-0.08162,1,2,13,1,1,1,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,6.0
0,51.516351,-0.082965,1,2,13,3,4,0,Wormwood Street,"Barclays, Wormwood Street, Bishopsgate, City of London, Greater London, England, EC2M 1RQ, United Kingdom",EC2M 1RQ,67.0
0,51.509848,-0.104494,1,2,13,1,1,0,Blackfriars Bridge,"Blackfriars Bridge, Blackfriars, City of London, Greater London, England, EC4Y 0DH, United Kingdom",EC4Y 0DH,53.0
1,51.513769,-0.076833,1,2,14,2,1,0,Aldgate Square,"The Aldgate School, Aldgate Square, Aldgate, City of London, Greater London, England, EC3A 5DE, United Kingdom",EC3A 5DE,69.0
1,51.516814,-0.08162,1,1,15,3,4,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,24.0
1,51.516814,-0.08162,1,1,15,3,1,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,1.0
