,Type,Date,Latitude,Longitude,Object of search,Outcome linked to object of search
3217,Person search,2020-12-11T01:12:19+00:00,51.510786,-0.068816,Article for use in theft,1
3229,Person and Vehicle search,2020-12-11T12:05:41+00:00,51.509775,-0.085014,Controlled drugs,1
3232,Person search,2020-12-12T02:42:13+00:00,51.513377,-0.096363,Controlled drugs,1
3242,Person search,2020-12-12T11:10:20+00:00,51.517032,-0.089451,Controlled drugs,1
3248,Person search,2020-12-13T05:10:15+00:00,51.51768,-0.078484,Article for use in theft,1
3258,Person and Vehicle search,2020-12-14T04:20:06+00:00,51.515196,-0.071772,Controlled drugs,1
3260,Person search,2020-12-15T04:01:28+00:00,51.512391,-0.093796,Controlled drugs,1
3267,Person search,2020-12-16T02:47:32+00:00,51.52181,-0.097929,Controlled drugs,1
3269,Person search,2020-12-16T09:58:09+00:00,51.517032,-0.089451,Controlled drugs,1
3275,Person search,2020-12-18T06:50:37+00:00,51.50932,-0.084701,Controlled drugs,1
3278,Person search,2020-12-18T11:47:22+00:00,51.517244,-0.080376,Stolen goods,1
3283,Person search,2020-12-19T07:27:50+00:00,51.511445,-0.07608,Controlled drugs,1
3293,Person search,2020-12-20T12:58:37+00:00,51.516814,-0.08162,Article for use in theft,1
3301,Person and Vehicle search,2020-12-22T08:08:22+00:00,51.521567,-0.097334,Controlled drugs,1
3302,Person search,2020-12-23T01:07:45+00:00,51.516814,-0.08162,Stolen goods,1
3316,Person search,2020-12-27T09:04:02+00:00,51.514501,-0.089716,Controlled drugs,1
3319,Person search,2020-12-27T12:48:23+00:00,51.511053,-0.075722,Controlled drugs,1
3326,Person search,2020-12-30T11:36:08+00:00,51.513171,-0.077694,Controlled drugs,1
3330,Person search,2020-12-31T02:26:02+00:00,51.509532,-0.088843,Controlled drugs,1
3335,Person and Vehicle search,2020-12-31T12:16:22+00:00,51.513171,-0.077694,Controlled drugs,1
3336,Person search,2020-12-31T12:24:26+00:00,51.509532,-0.088843,Controlled drugs,1
3338,Person and Vehicle search,2020-12-31T12:49:17+00:00,51.513171,-0.077694,Controlled drugs,1
3339,Person and Vehicle search,2021-01-01T01:41:28+00:00,51.51768,-0.078484,Controlled drugs,1
3349,Person search,2021-01-01T06:54:55+00:00,51.510868,-0.0969,Controlled drugs,1
3350,Person and Vehicle search,2021-01-01T12:15:28+00:00,51.513928,-0.108231,Controlled drugs,1
3353,Person search,2021-01-03T03:30:33+00:00,51.514151,-0.074958,Controlled drugs,1
3355,Person search,2021-01-03T05:08:15+00:00,51.510671,-0.084284,Stolen goods,1
3368,Person search,2021-01-09T04:55:15+00:00,51.51768,-0.078484,Controlled drugs,1
3369,Person search,2021-01-09T11:43:23+00:00,51.517678,-0.107672,Article for use in theft,1
3370,Person search,2021-01-09T12:11:28+00:00,51.51768,-0.078484,Controlled drugs,1
3372,Person search,2021-01-10T01:19:09+00:00,51.51768,-0.078484,Controlled drugs,1
3377,Person search,2021-01-10T03:39:44+00:00,51.511749,-0.108018,Controlled drugs,1
3383,Person search,2021-01-10T11:08:49+00:00,51.516508,-0.079398,Controlled drugs,1
3388,Person and Vehicle search,2021-01-11T07:40:51+00:00,51.517032,-0.089451,Controlled drugs,1
3389,Person and Vehicle search,2021-01-11T08:22:02+00:00,51.517149,-0.08776,Controlled drugs,1
3392,Person and Vehicle search,2021-01-13T04:12:35+00:00,51.513114,-0.086272,Stolen goods,1
3393,Person search,2021-01-15T07:49:58+00:00,51.520658,-0.094546,Article for use in theft,1
3395,Person and Vehicle search,2021-01-16T07:41:25+00:00,51.510004,-0.07323,Controlled drugs,1
3397,Person search,2021-01-17T02:20:15+00:00,51.516814,-0.08162,Controlled drugs,1
3405,Person search,2021-01-17T07:39:20+00:00,51.512598,-0.084967,Stolen goods,1
3411,Person and Vehicle search,2021-01-17T08:48:18+00:00,51.516814,-0.08162,Controlled drugs,1
3414,Person search,2021-01-18T04:13:12+00:00,51.51142,-0.097699,Evidence of offences under the Act,1
3418,Person search,2021-01-20T08:23:15+00:00,51.516814,-0.08162,Stolen goods,1
3430,Person and Vehicle search,2021-01-25T07:31:20+00:00,51.512856,-0.073254,Stolen goods,1
3433,Person and Vehicle search,2021-01-26T06:21:02+00:00,51.527648,-0.118676,Controlled drugs,1
3434,Person search,2021-01-26T09:16:08+00:00,51.510873,-0.105561,Article for use in theft,1
3443,Person search,2021-01-27T08:30:39+00:00,51.509344,-0.080665,Controlled drugs,1
3446,Person search,2021-01-27T08:42:50+00:00,51.509344,-0.080665,Controlled drugs,1
3456,Person and Vehicle search,2021-01-28T06:08:53+00:00,51.510315,-0.053373,Controlled drugs,1
3457,Person search,2021-01-28T06:19:14+00:00,51.510315,-0.053373,Controlled drugs,1
3463,Person and Vehicle search,2021-01-30T01:19:45+00:00,51.51792,-0.092628,Evidence of offences under the Act,1
3464,Person and Vehicle search,2021-01-30T01:19:45+00:00,51.517032,-0.089451,Evidence of offences under the Act,1
3465,Person search,2021-01-30T01:41:20+00:00,51.516814,-0.08162,Controlled drugs,1
3475,Person search,2021-02-02T04:21:13+00:00,51.517244,-0.080376,Article for use in theft,1
3476,Person search,2021-02-02T07:48:41+00:00,51.510182,-0.092865,Controlled drugs,1
3478,Person and Vehicle search,2021-02-02T08:35:26+00:00,51.51121,-0.094206,Controlled drugs,1
3484,Person search,2021-02-04T05:47:43+00:00,51.510182,-0.092865,Controlled drugs,1
3485,Person search,2021-02-04T07:16:59+00:00,51.511554,-0.079448,Article for use in theft,1
3486,Person search,2021-02-04T08:46:43+00:00,51.511554,-0.079448,Stolen goods,1
3490,Person search,2021-02-05T04:21:06+00:00,51.518511,-0.08531,Controlled drugs,1
3493,Person search,2021-02-05T09:23:48+00:00,51.509532,-0.088843,Controlled drugs,1
3495,Person search,2021-02-06T10:01:15+00:00,51.513581,-0.108418,Article for use in theft,1
3501,Person search,2021-02-08T11:03:14+00:00,51.520699,-0.097601,Controlled drugs,1
3515,Person search,2021-02-12T07:05:46+00:00,51.506255,-0.074901,Stolen goods,1
3529,Person search,2021-02-17T06:20:17+00:00,51.510868,-0.0969,Controlled drugs,1
3532,Person search,2021-02-17T09:27:51+00:00,51.517244,-0.080376,Stolen goods,1
3540,Person search,2021-02-18T05:06:12+00:00,51.506255,-0.074901,Controlled drugs,1
3542,Person and Vehicle search,2021-02-18T08:09:30+00:00,51.516078,-0.08498,Controlled drugs,1
3543,Person and Vehicle search,2021-02-18T08:22:33+00:00,51.516078,-0.08498,Controlled drugs,1
3545,Person search,2021-02-18T08:57:36+00:00,51.516078,-0.08498,Controlled drugs,1
3546,Person search,2021-02-18T09:33:01+00:00,51.516078,-0.08498,Controlled drugs,1
3547,Person and Vehicle search,2021-02-18T09:39:03+00:00,51.516078,-0.08498,Controlled drugs,1
3548,Person and Vehicle search,2021-02-18T12:42:59+00:00,51.510671,-0.084284,Controlled drugs,1
3553,Person and Vehicle search,2021-02-19T08:30:47+00:00,51.517032,-0.089451,Controlled drugs,1
3557,Person and Vehicle search,2021-02-19T10:25:07+00:00,51.517032,-0.089451,Controlled drugs,1
3563,Person search,2021-02-21T05:27:03+00:00,51.516814,-0.08162,Controlled drugs,1
3568,Person search,2021-02-22T06:49:36+00:00,51.51862,-0.094747,Controlled drugs,1
3569,Person search,2021-02-22T06:52:50+00:00,51.51862,-0.094747,Controlled drugs,1
3574,Person search,2021-02-23T03:46:54+00:00,51.517032,-0.089451,Controlled drugs,1
3580,Person search,2021-02-23T05:36:01+00:00,51.516814,-0.08162,Controlled drugs,1
3584,Person and Vehicle search,2021-02-23T10:28:59+00:00,51.510786,-0.068816,Controlled drugs,1
3589,Person and Vehicle search,2021-02-24T10:12:32+00:00,51.511625,-0.081549,Article for use in theft,1
3597,Person search,2021-02-26T02:24:53+00:00,51.509848,-0.104494,Controlled drugs,1
3598,Person search,2021-02-26T03:04:09+00:00,51.522734,-0.102748,Controlled drugs,1
3600,Person and Vehicle search,2021-02-26T08:22:33+00:00,51.509848,-0.104494,Controlled drugs,1
3609,Person search,2021-02-27T06:15:08+00:00,51.506255,-0.074901,Controlled drugs,1
3611,Person and Vehicle search,2021-02-27T07:07:12+00:00,51.508066,-0.08778,Controlled drugs,1
3617,Person search,2021-02-28T02:15:09+00:00,51.525655,-0.090517,Controlled drugs,1
3618,Person search,2021-02-28T03:42:52+00:00,51.511224,-0.074115,Controlled drugs,1
3619,Person search,2021-02-28T04:56:34+00:00,51.511625,-0.081549,Offensive weapons,1
3625,Person search,2021-02-28T12:02:10+00:00,51.516738,-0.111242,Article for use in theft,1
3626,Person search,2021-03-01T03:11:45+00:00,51.525655,-0.090517,Controlled drugs,1
3631,Person search,2021-03-02T01:52:58+00:00,51.515033,-0.07825,Stolen goods,1
3633,Person search,2021-03-02T02:57:35+00:00,51.512882,-0.084768,Controlled drugs,1
3635,Person and Vehicle search,2021-03-02T09:03:39+00:00,51.513627,-0.076435,Controlled drugs,1
3639,Person search,2021-03-03T03:59:49+00:00,51.517678,-0.107672,Article for use in theft,1
3645,Person search,2021-03-04T06:58:04+00:00,51.512462,-0.076095,Controlled drugs,1
3647,Person search,2021-03-04T07:06:42+00:00,51.512462,-0.076095,Controlled drugs,1
3648,Person and Vehicle search,2021-03-04T07:59:31+00:00,51.513051,-0.104001,Controlled drugs,1
3649,Person search,2021-03-04T08:49:11+00:00,51.512462,-0.076095,Controlled drugs,1
3651,Person search,2021-03-04T12:25:15+00:00,51.517938,-0.098148,Controlled drugs,1
3653,Person and Vehicle search,2021-03-05T04:28:46+00:00,51.514409,-0.079674,Controlled drugs,1
3654,Person and Vehicle search,2021-03-05T05:55:48+00:00,51.522017,-0.109582,Article for use in theft,1
3660,Person search,2021-03-05T09:48:31+00:00,51.517032,-0.089451,Controlled drugs,1
3661,Person and Vehicle search,2021-03-06T02:12:33+00:00,51.514457,-0.073849,Controlled drugs,1
3668,Person search,2021-03-06T12:16:20+00:00,51.516814,-0.08162,Controlled drugs,1
3682,Person and Vehicle search,2021-03-08T04:46:37+00:00,51.517032,-0.089451,Controlled drugs,1
3683,Person search,2021-03-08T07:13:26+00:00,51.517032,-0.089451,Controlled drugs,1
3685,Person search,2021-03-08T10:12:26+00:00,51.507808,-0.07913,Controlled drugs,1
3686,Person search,2021-03-08T10:19:25+00:00,51.507808,-0.07913,Controlled drugs,1
3687,Person search,2021-03-08T10:31:14+00:00,51.507808,-0.07913,Controlled drugs,1
3691,Person search,2021-03-09T02:55:21+00:00,51.510671,-0.084284,Article for use in theft,1
3700,Person search,2021-03-09T10:01:55+00:00,51.516814,-0.08162,Article for use in theft,1
3705,Person and Vehicle search,2021-03-10T07:49:49+00:00,51.510014,-0.081516,Controlled drugs,1
3706,Person and Vehicle search,2021-03-10T07:59:45+00:00,51.510014,-0.081516,Controlled drugs,1
3707,Person and Vehicle search,2021-03-10T12:15:40+00:00,51.515037,-0.102794,Controlled drugs,1
3713,Person search,2021-03-11T06:22:44+00:00,51.512598,-0.084967,Stolen goods,1
3715,Person search,2021-03-11T08:42:23+00:00,51.512598,-0.084967,Stolen goods,1
3722,Person search,2021-03-12T04:55:32+00:00,51.510671,-0.084284,Controlled drugs,1
3728,Person and Vehicle search,2021-03-12T11:55:28+00:00,51.518017,-0.075991,Offensive weapons,1
3729,Person search,2021-03-12T12:35:06+00:00,51.513885,-0.102741,Controlled drugs,1
3731,Person search,2021-03-13T02:08:25+00:00,51.511053,-0.075722,Controlled drugs,1
3736,Person search,2021-03-13T12:09:41+00:00,51.518017,-0.075991,Offensive weapons,1
3738,Person and Vehicle search,2021-03-13T12:22:21+00:00,51.51992,-0.056696,Controlled drugs,1
3747,Person search,2021-03-15T12:37:18+00:00,51.518262,-0.088203,Controlled drugs,1
3754,Person search,2021-03-16T08:26:28+00:00,51.516966,-0.1059,Controlled drugs,1
3761,Person search,2021-03-17T05:14:06+00:00,51.516191,-0.086416,Controlled drugs,1
3765,Person and Vehicle search,2021-03-18T02:53:22+00:00,51.508066,-0.08778,Controlled drugs,1
3773,Person and Vehicle search,2021-03-18T11:23:19+00:00,51.5151,-0.085669,Controlled drugs,1
3776,Person and Vehicle search,2021-03-19T02:07:20+00:00,51.52181,-0.097929,Controlled drugs,1
3781,Person search,2021-03-19T06:30:05+00:00,51.512598,-0.084967,Article for use in theft,1
3786,Person search,2021-03-20T01:41:38+00:00,51.510182,-0.092865,Controlled drugs,1
3787,Person search,2021-03-20T02:18:21+00:00,51.510182,-0.092865,Controlled drugs,1
3792,Person search,2021-03-21T02:37:22+00:00,51.506255,-0.074901,Controlled drugs,1
3793,Person search,2021-03-21T02:45:56+00:00,51.506255,-0.074901,Controlled drugs,1
3797,Person search,2021-03-21T06:16:53+00:00,51.517526,-0.108283,Stolen goods,1
3798,Person search,2021-03-21T06:42:48+00:00,51.509876,-0.086278,Controlled drugs,1
3802,Person search,2021-03-22T01:48:50+00:00,51.518262,-0.088203,Controlled drugs,1
3803,Person and Vehicle search,2021-03-22T02:12:38+00:00,51.506255,-0.074901,Controlled drugs,1
3808,Person search,2021-03-22T08:47:01+00:00,51.512791,-0.101274,Controlled drugs,1
3809,Person search,2021-03-22T08:54:51+00:00,51.512791,-0.101274,Controlled drugs,1
3813,Person and Vehicle search,2021-03-23T05:54:40+00:00,51.509848,-0.104494,Controlled drugs,1
3824,Person search,2021-03-24T06:22:20+00:00,51.517032,-0.089451,Controlled drugs,1
3826,Person search,2021-03-24T07:17:23+00:00,51.517032,-0.089451,Controlled drugs,1
3827,Person and Vehicle search,2021-03-24T07:59:20+00:00,51.515606,-0.094094,Controlled drugs,1
3828,Person search,2021-03-24T08:16:14+00:00,51.505458,-0.114389,Controlled drugs,1
3831,Person search,2021-03-24T10:45:19+00:00,51.513676,-0.078307,Stolen goods,1
3832,Person search,2021-03-25T02:00:49+00:00,51.525044,-0.094392,Article for use in theft,1
3835,Person search,2021-03-26T02:18:18+00:00,51.510671,-0.084284,Article for use in theft,1
3839,Person search,2021-03-26T05:16:18+00:00,51.511828,-0.080244,Controlled drugs,1
3842,Person and Vehicle search,2021-03-26T08:06:20+00:00,51.516814,-0.08162,Controlled drugs,1
3847,Person and Vehicle search,2021-03-27T02:16:18+00:00,51.515739,-0.100632,Controlled drugs,1
3850,Person search,2021-03-27T05:26:51+00:00,51.50932,-0.084701,Controlled drugs,1
3852,Person search,2021-03-27T09:03:55+00:00,51.513569,-0.086051,Controlled drugs,1
3857,Person and Vehicle search,2021-03-28T01:51:36+00:00,51.511053,-0.075722,Controlled drugs,1
3858,Person and Vehicle search,2021-03-28T01:53:00+00:00,51.525655,-0.090517,Controlled drugs,1
3862,Person search,2021-03-28T02:55:13+00:00,51.506255,-0.074901,Controlled drugs,1
3865,Person search,2021-03-28T07:22:28+00:00,51.51768,-0.078484,Controlled drugs,1
3867,Person search,2021-03-28T07:43:17+00:00,51.514933,-0.074896,Controlled drugs,1
3869,Person and Vehicle search,2021-03-29T02:14:59+00:00,51.506255,-0.074901,Controlled drugs,1
3875,Person search,2021-03-29T06:31:42+00:00,51.517244,-0.080376,Stolen goods,1
3876,Person search,2021-03-29T06:45:17+00:00,51.517244,-0.080376,Stolen goods,1
3883,Person and Vehicle search,2021-03-30T03:22:07+00:00,51.513524,-0.090506,Stolen goods,1
3885,Person search,2021-03-30T03:46:20+00:00,51.513524,-0.090506,Article for use in theft,1
3888,Person and Vehicle search,2021-03-30T05:57:21+00:00,51.509614,-0.079011,Controlled drugs,1
3890,Person search,2021-03-30T07:39:13+00:00,51.513524,-0.090506,Stolen goods,1
3894,Person search,2021-03-30T09:58:16+00:00,51.514921,-0.103419,Controlled drugs,1
3896,Person search,2021-03-30T11:35:31+00:00,51.516165,-0.102502,Controlled drugs,1
3903,Person search,2021-03-31T03:37:05+00:00,51.51333,-0.105157,Article for use in theft,1
3911,Person search,2021-03-31T06:38:36+00:00,51.50932,-0.084701,Controlled drugs,1
3914,Person search,2021-03-31T07:11:29+00:00,51.516351,-0.082965,Controlled drugs,1
3915,Person search,2021-03-31T11:13:59+00:00,51.513377,-0.096363,Controlled drugs,1
3916,Person search,2021-03-31T11:42:28+00:00,51.510148,-0.077029,Controlled drugs,1
3921,Person search,2021-04-01T01:52:11+00:00,51.514276,-0.087549,Articles for use in criminal damage,1
3928,Person and Vehicle search,2021-04-02T01:18:15+00:00,51.524477,-0.100456,Offensive weapons,1
3945,Person search,2021-04-04T04:38:11+00:00,51.511879,-0.107148,Offensive weapons,1
3951,Person search,2021-04-05T10:39:30+00:00,51.513051,-0.104001,Article for use in theft,1
3953,Person search,2021-04-06T03:16:34+00:00,51.518226,-0.111497,Controlled drugs,1
3958,Person and Vehicle search,2021-04-06T08:42:10+00:00,51.517032,-0.089451,Controlled drugs,1
3961,Person search,2021-04-06T11:05:21+00:00,51.513051,-0.104001,Stolen goods,1
3964,Person search,2021-04-07T02:02:11+00:00,51.513377,-0.096363,Controlled drugs,1
3967,Person and Vehicle search,2021-04-07T06:29:46+00:00,51.516078,-0.08498,Controlled drugs,1
3968,Person search,2021-04-07T08:47:40+00:00,51.50932,-0.084701,Controlled drugs,1
3974,Person search,2021-04-07T09:57:47+00:00,51.514203,-0.094628,Article for use in theft,1
3975,Person and Vehicle search,2021-04-08T00:39:08+00:00,51.506255,-0.074901,Controlled drugs,1
3976,Person and Vehicle search,2021-04-08T00:45:02+00:00,51.506255,-0.074901,Controlled drugs,1
3977,Person search,2021-04-08T01:09:37+00:00,51.506255,-0.074901,Controlled drugs,1
3980,Person and Vehicle search,2021-04-08T03:03:43+00:00,51.506255,-0.074901,Controlled drugs,1
3982,Person and Vehicle search,2021-04-08T03:16:30+00:00,51.506255,-0.074901,Controlled drugs,1
3985,Person and Vehicle search,2021-04-08T04:02:47+00:00,51.516078,-0.08498,Controlled drugs,1
3988,Person and Vehicle search,2021-04-08T07:08:08+00:00,51.518433,-0.078856,Stolen goods,1
3992,Person search,2021-04-09T00:02:47+00:00,51.516047,-0.075411,Controlled drugs,1
3994,Person search,2021-04-09T01:04:44+00:00,51.51768,-0.078484,Controlled drugs,1
3997,Person search,2021-04-09T03:20:46+00:00,51.516814,-0.08162,Stolen goods,1
4003,Person and Vehicle search,2021-04-09T09:53:56+00:00,51.518864,-0.097562,Controlled drugs,1
4018,Person search,2021-04-11T08:09:57+00:00,51.513171,-0.077694,Controlled drugs,1
4019,Person search,2021-04-12T00:21:07+00:00,51.507808,-0.07913,Controlled drugs,1
4026,Person search,2021-04-13T00:35:06+00:00,51.512462,-0.076095,Controlled drugs,1
4029,Person search,2021-04-13T02:01:25+00:00,51.516922,-0.092093,Controlled drugs,1
4041,Person search,2021-04-13T09:13:35+00:00,51.512856,-0.073254,Controlled drugs,1
4042,Person and Vehicle search,2021-04-13T10:16:42+00:00,51.523977,-0.075841,Controlled drugs,1
4044,Person and Vehicle search,2021-04-13T11:31:55+00:00,51.516814,-0.08162,Controlled drugs,1
4046,Person and Vehicle search,2021-04-13T11:48:03+00:00,51.516814,-0.08162,Controlled drugs,1
4047,Person and Vehicle search,2021-04-14T01:01:29+00:00,51.515546,-0.070056,Controlled drugs,1
4051,Person and Vehicle search,2021-04-14T07:15:09+00:00,51.511625,-0.081549,Controlled drugs,1
4058,Person search,2021-04-15T02:44:09+00:00,51.517032,-0.092723,Controlled drugs,1
4060,Person and Vehicle search,2021-04-15T07:12:06+00:00,51.504245,-0.07624,Controlled drugs,1
4068,Person and Vehicle search,2021-04-16T03:42:38+00:00,51.513952,-0.085833,Controlled drugs,1
4071,Person search,2021-04-16T04:08:55+00:00,51.517912,-0.104909,Stolen goods,1
4074,Person search,2021-04-16T09:52:37+00:00,51.508066,-0.08778,Evidence of offences under the Act,1
4085,Person and Vehicle search,2021-04-17T08:17:01+00:00,51.503468,-0.095292,Controlled drugs,1
